type,file,line,key,detail
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",3,"id","ID ""donk_bets_and_leads:drill:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",4,"id","ID ""donk_bets_and_leads:drill:04"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",4,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",5,"id","ID ""donk_bets_and_leads:drill:05"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",5,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",6,"id","ID ""donk_bets_and_leads:drill:06"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",6,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",7,"id","ID ""donk_bets_and_leads:drill:07"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",7,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",8,"id","ID ""donk_bets_and_leads:drill:08"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",8,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",9,"id","ID ""donk_bets_and_leads:drill:09"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",9,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",10,"id","ID ""donk_bets_and_leads:drill:10"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",10,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",11,"id","ID ""donk_bets_and_leads:drill:11"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",11,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",12,"id","ID ""donk_bets_and_leads:drill:12"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",12,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",13,"id","ID ""donk_bets_and_leads:drill:13"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",13,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",14,"id","ID ""donk_bets_and_leads:drill:14"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",14,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",15,"id","ID ""donk_bets_and_leads:drill:15"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",15,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",16,"id","ID ""donk_bets_and_leads:drill:16"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/donk_bets_and_leads/v1/drills.jsonl",16,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/demos.jsonl",1,"id","ID ""exploit_advanced:demo:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/demos.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/demos.jsonl",2,"id","ID ""exploit_advanced:demo:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/demos.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/demos.jsonl",3,"id","ID ""exploit_advanced:demo:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/demos.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",1,"id","ID ""exploit_advanced:drill:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",2,"id","ID ""exploit_advanced:drill:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",3,"id","ID ""exploit_advanced:drill:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",4,"id","ID ""exploit_advanced:drill:04"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",4,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",5,"id","ID ""exploit_advanced:drill:05"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",5,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",6,"id","ID ""exploit_advanced:drill:06"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",6,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",7,"id","ID ""exploit_advanced:drill:07"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",7,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",8,"id","ID ""exploit_advanced:drill:08"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",8,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",9,"id","ID ""exploit_advanced:drill:09"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",9,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",10,"id","ID ""exploit_advanced:drill:10"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",10,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",11,"id","ID ""exploit_advanced:drill:11"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",11,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",12,"id","ID ""exploit_advanced:drill:12"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",12,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",13,"id","ID ""exploit_advanced:drill:13"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",13,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",14,"id","ID ""exploit_advanced:drill:14"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",14,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",15,"id","ID ""exploit_advanced:drill:15"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",15,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",16,"id","ID ""exploit_advanced:drill:16"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/exploit_advanced/v1/drills.jsonl",16,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/demos.jsonl",1,"id","ID ""hand_review_and_annotation_standards:demo:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/demos.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/demos.jsonl",2,"id","ID ""hand_review_and_annotation_standards:demo:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/demos.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/demos.jsonl",3,"id","ID ""hand_review_and_annotation_standards:demo:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/demos.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",1,"id","ID ""hand_review_and_annotation_standards:drill:01"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",1,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",2,"id","ID ""hand_review_and_annotation_standards:drill:02"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",2,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",3,"id","ID ""hand_review_and_annotation_standards:drill:03"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",3,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",4,"id","ID ""hand_review_and_annotation_standards:drill:04"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",4,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",5,"id","ID ""hand_review_and_annotation_standards:drill:05"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",5,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",6,"id","ID ""hand_review_and_annotation_standards:drill:06"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",6,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",7,"id","ID ""hand_review_and_annotation_standards:drill:07"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",7,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",8,"id","ID ""hand_review_and_annotation_standards:drill:08"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",8,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",9,"id","ID ""hand_review_and_annotation_standards:drill:09"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",9,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",10,"id","ID ""hand_review_and_annotation_standards:drill:10"" does not match ^[a-z0-9_]+$"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",10,"title","Missing required key: title"
"invalid_id_format","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/hand_review_and_annotation_standards/v1/drills.jsonl",11,"id","ID ""hand_review_and_annotation_standards:drill:11"" does not match ^[a-z0-9_]+$"
